10701	HPChange	Buff	True	abs	10000	2	31	Восстановление II			Восстанавливает $H_W_GOOD31.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7bb_tex	icon_items.customize7bb_tex	True
10702	HPChange	Buff	True	abs	10000	2	60	Восстановление III			Восстанавливает $H_W_GOOD60.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7cb_tex	icon_items.customize7cb_tex	True
10703	HPChange	Buff	True	abs	10000	2	114	Восстановление IV			Восстанавливает $H_W_GOOD114.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7db_tex	icon_items.customize7db_tex	True
10704	HPChange	Buff	True	abs	10000	2	230	Восстановление V			Восстанавливает $H_W_GOOD230.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7eb_tex	icon_items.customize7eb_tex	True
10705	HPChange	Buff	True	abs	10000	2	445	Восстановление VI			Восстанавливает $H_W_GOOD445.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7fb_tex	icon_items.customize7fb_tex	True
10706	HPChange	Buff	True	abs	10000	2	503	Восстановление VII			Восстанавливает $H_W_GOOD503.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7gb_tex	icon_items.customize7gb_tex	True
10710	HPChange	Buff	True	abs	10000	2	23	Восстановление I			Восстанавливает $H_W_GOOD23.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7ab_tex	icon_items.customize7ab_tex	True
10711	HPChange	Buff	True	abs	10000	2	40	Восстановление II			Восстанавливает $H_W_GOOD40.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7bb_tex	icon_items.customize7bb_tex	True
10712	HPChange	Buff	True	abs	10000	2	77	Восстановление III			Восстанавливает $H_W_GOOD77.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7cb_tex	icon_items.customize7cb_tex	True
10713	HPChange	Buff	True	abs	10000	2	146	Восстановление IV			Восстанавливает $H_W_GOOD146.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7db_tex	icon_items.customize7db_tex	True
10714	HPChange	Buff	True	abs	10000	2	294	Восстановление V			Восстанавливает $H_W_GOOD294.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7eb_tex	icon_items.customize7eb_tex	True
10715	HPChange	Buff	True	abs	10000	2	570	Восстановление VI			Восстанавливает $H_W_GOOD570.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7fb_tex	icon_items.customize7fb_tex	True
10716	HPChange	Buff	True	abs	10000	2	644	Восстановление VII			Восстанавливает $H_W_GOOD644.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7gb_tex	icon_items.customize7gb_tex	True
10720	HPChange	Buff	True	abs	10000	2	20	Восстановление I			Восстанавливает $H_W_GOOD20.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7ab_tex	icon_items.customize7ab_tex	True
10721	HPChange	Buff	True	abs	10000	2	36	Восстановление II			Восстанавливает $H_W_GOOD36.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7bb_tex	icon_items.customize7bb_tex	True
10722	HPChange	Buff	True	abs	10000	2	68	Восстановление III			Восстанавливает $H_W_GOOD68.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7cb_tex	icon_items.customize7cb_tex	True
10723	HPChange	Buff	True	abs	10000	2	130	Восстановление IV			Восстанавливает $H_W_GOOD130.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7db_tex	icon_items.customize7db_tex	True
10724	HPChange	Buff	True	abs	10000	2	262	Восстановление V			Восстанавливает $H_W_GOOD262.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7eb_tex	icon_items.customize7eb_tex	True
10725	HPChange	Buff	True	abs	10000	2	507	Восстановление VI			Восстанавливает $H_W_GOOD507.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7fb_tex	icon_items.customize7fb_tex	True
10800	HPChange	Buff	True	abs	3000	1	43	Восстановление I			Восстанавливает $H_W_GOOD43.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7ab_tex	icon_items.customize7ab_tex	True
10801	HPChange	Buff	True	abs	3000	1	75	Восстановление II			Восстанавливает $H_W_GOOD75.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7bb_tex	icon_items.customize7bb_tex	True
10802	HPChange	Buff	True	abs	3000	1	144	Восстановление III			Восстанавливает $H_W_GOOD144.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7cb_tex	icon_items.customize7cb_tex	True
10803	HPChange	Buff	True	abs	3000	1	274	Восстановление IV			Восстанавливает $H_W_GOOD274.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7db_tex	icon_items.customize7db_tex	True
10804	HPChange	Buff	True	abs	3000	1	552	Восстановление V			Восстанавливает $H_W_GOOD552.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7eb_tex	icon_items.customize7eb_tex	True
10805	HPChange	Buff	True	abs	3000	1	1068	Восстановление VI			Восстанавливает $H_W_GOOD1068.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7fb_tex	icon_items.customize7fb_tex	True
10806	HPChange	Buff	True	abs	3000	1	1207	Восстановление VII			Восстанавливает $H_W_GOOD1207.0$COLOR_END HP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize7gb_tex	icon_items.customize7gb_tex	True
10900	MPChange	Buff	True	abs	3000	1	38	Настой I			Восстанавливает $H_W_GOOD38.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
10901	MPChange	Buff	True	abs	3000	1	42	Настой II			Восстанавливает $H_W_GOOD42.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
10902	MPChange	Buff	True	abs	3000	1	50	Настой III			Восстанавливает $H_W_GOOD50.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
10903	MPChange	Buff	True	abs	3000	1	58	Настой IV			Восстанавливает $H_W_GOOD58.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
10904	MPChange	Buff	True	abs	3000	1	61	Настой V			Восстанавливает $H_W_GOOD61.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
10905	MPChange	Buff	True	abs	3000	1	63	Настой VI			Восстанавливает $H_W_GOOD63.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
10906	MPChange	Buff	True	abs	3000	1	65	Настой VII			Восстанавливает $H_W_GOOD65.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
10910	MPChange	Buff	True	abs	3000	1	49	Настой I			Восстанавливает $H_W_GOOD49.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
10911	MPChange	Buff	True	abs	3000	1	54	Настой II			Восстанавливает $H_W_GOOD54.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
10912	MPChange	Buff	True	abs	3000	1	63	Настой III			Восстанавливает $H_W_GOOD63.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
10913	MPChange	Buff	True	abs	3000	1	75	Настой IV			Восстанавливает $H_W_GOOD75.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
10914	MPChange	Buff	True	abs	3000	1	78	Настой V			Восстанавливает $H_W_GOOD78.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
10915	MPChange	Buff	True	abs	3000	1	80	Настой VI			Восстанавливает $H_W_GOOD80.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
10916	MPChange	Buff	True	abs	3000	1	82	Настой VII			Восстанавливает $H_W_GOOD82.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
10920	MPChange	Buff	True	abs	3000	1	43	Настой I			Восстанавливает $H_W_GOOD43.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
10921	MPChange	Buff	True	abs	3000	1	47	Настой II			Восстанавливает $H_W_GOOD47.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
10922	MPChange	Buff	True	abs	3000	1	55	Настой III			Восстанавливает $H_W_GOOD55.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
10923	MPChange	Buff	True	abs	3000	1	65	Настой IV			Восстанавливает $H_W_GOOD65.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
10924	MPChange	Buff	True	abs	3000	1	68	Настой V			Восстанавливает $H_W_GOOD68.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
10925	MPChange	Buff	True	abs	3000	1	71	Настой VI			Восстанавливает $H_W_GOOD71.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
11000	MPChange	Buff	True	abs	3000	1	34	Настой I			Восстанавливает $H_W_GOOD34.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
11001	MPChange	Buff	True	abs	3000	1	37	Настой II			Восстанавливает $H_W_GOOD37.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
11002	MPChange	Buff	True	abs	3000	1	44	Настой III			Восстанавливает $H_W_GOOD44.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
11003	MPChange	Buff	True	abs	3000	1	51	Настой IV			Восстанавливает $H_W_GOOD51.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
11004	MPChange	Buff	True	abs	3000	1	54	Настой V			Восстанавливает $H_W_GOOD54.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
11005	MPChange	Buff	True	abs	3000	1	61	Настой VI			Восстанавливает $H_W_GOOD61.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
11006	MPChange	Buff	True	abs	3000	1	63	Настой VII			Восстанавливает $H_W_GOOD63.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
11010	MPChange	Buff	True	abs	3000	1	45	Настой I			Восстанавливает $H_W_GOOD45.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
11011	MPChange	Buff	True	abs	3000	1	49	Настой II			Восстанавливает $H_W_GOOD49.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
11012	MPChange	Buff	True	abs	3000	1	58	Настой III			Восстанавливает $H_W_GOOD58.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
11013	MPChange	Buff	True	abs	3000	1	68	Настой IV			Восстанавливает $H_W_GOOD68.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
11014	MPChange	Buff	True	abs	3000	1	71	Настой V			Восстанавливает $H_W_GOOD71.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
11015	MPChange	Buff	True	abs	3000	1	78	Настой VI			Восстанавливает $H_W_GOOD78.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
11016	MPChange	Buff	True	abs	3000	1	80	Настой VII			Восстанавливает $H_W_GOOD80.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
11020	MPChange	Buff	True	abs	3000	1	38	Настой I			Восстанавливает $H_W_GOOD38.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12ar_tex	icon_items.customize12ar_tex	True
11021	MPChange	Buff	True	abs	3000	1	42	Настой II			Восстанавливает $H_W_GOOD42.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12br_tex	icon_items.customize12br_tex	True
11022	MPChange	Buff	True	abs	3000	1	49	Настой III			Восстанавливает $H_W_GOOD49.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12cr_tex	icon_items.customize12cr_tex	True
11023	MPChange	Buff	True	abs	3000	1	58	Настой IV			Восстанавливает $H_W_GOOD58.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12dr_tex	icon_items.customize12dr_tex	True
11024	MPChange	Buff	True	abs	3000	1	61	Настой V			Восстанавливает $H_W_GOOD61.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12er_tex	icon_items.customize12er_tex	True
11025	MPChange	Buff	True	abs	3000	1	64	Настой VI			Восстанавливает $H_W_GOOD64.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12fr_tex	icon_items.customize12fr_tex	True
11100	MPChange	Buff	True	abs	1000	1	30	[Тест]_Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize11ar_tex	icon_items.customize11ar_tex	False
11101	MPChange	Buff	True	abs	1000	1	36	[Тест]_Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize11br_tex	icon_items.customize11br_tex	False
11102	MPChange	Buff	True	abs	1000	1	42	[Тест]_Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize11cr_tex	icon_items.customize11cr_tex	False
11103	MPChange	Buff	True	abs	1000	1	48	[Тест]_Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize11dr_tex	icon_items.customize11dr_tex	False
11104	MPChange	Buff	True	abs	1000	1	54	[Тест]_Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize11er_tex	icon_items.customize11er_tex	False
11105	MPChange	Buff	True	abs	1000	1	60	[Тест]_Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize11fr_tex	icon_items.customize11fr_tex	False
11106	MPChange	Buff	True	abs	1000	1	62	Мгновенное восстановление MP VII [Кристалл]			Тест	icon_items.customize11gr_tex	icon_items.customize11gr_tex	False
11110	MPChange	Buff	True	abs	1000	1	41	[Тест]_Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize11ar_tex	icon_items.customize11ar_tex	False
11111	MPChange	Buff	True	abs	1000	1	49	[Тест]_Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize11br_tex	icon_items.customize11br_tex	False
11112	MPChange	Buff	True	abs	1000	1	57	[Тест]_Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize11cr_tex	icon_items.customize11cr_tex	False
11113	MPChange	Buff	True	abs	1000	1	65	[Тест]_Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize11dr_tex	icon_items.customize11dr_tex	False
11114	MPChange	Buff	True	abs	1000	1	73	[Тест]_Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize11er_tex	icon_items.customize11er_tex	False
11115	MPChange	Buff	True	abs	1000	1	81	[Тест]_Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize11fr_tex	icon_items.customize11fr_tex	False
11119	MPChange	Buff	True	abs	1000	1	84	Мгновенное восстановление MP VII [Кристалл]			Тест	icon_items.customize11gr_tex	icon_items.customize11gr_tex	False
11120	MPChange	Buff	True	abs	1000	1	35	Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize11ar_tex	icon_items.customize11ar_tex	False
11121	MPChange	Buff	True	abs	1000	1	42	Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize11br_tex	icon_items.customize11br_tex	False
11122	MPChange	Buff	True	abs	1000	1	49	Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize11cr_tex	icon_items.customize11cr_tex	False
11123	MPChange	Buff	True	abs	1000	1	56	Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize11dr_tex	icon_items.customize11dr_tex	False
11124	MPChange	Buff	True	abs	1000	1	63	Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize11er_tex	icon_items.customize11er_tex	False
11125	MPChange	Buff	True	abs	1000	1	71	Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize11fr_tex	icon_items.customize11fr_tex	False
11200	MPChange	Buff	True	abs	1000	1	39	[Тест]_Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize10ab_tex	icon_items.customize10ab_tex	False
11201	MPChange	Buff	True	abs	1000	1	47	[Тест]_Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize10bb_tex	icon_items.customize10bb_tex	False
11202	MPChange	Buff	True	abs	1000	1	55	[Тест]_Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize10cb_tex	icon_items.customize10cb_tex	False
11203	MPChange	Buff	True	abs	1000	1	63	[Тест]_Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize10db_tex	icon_items.customize10db_tex	False
11204	MPChange	Buff	True	abs	1000	1	71	[Тест]_Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize10eb_tex	icon_items.customize10eb_tex	False
11205	MPChange	Buff	True	abs	1000	1	79	[Тест]_Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize10fb_tex	icon_items.customize10fb_tex	False
11206	MPChange	Buff	True	abs	1000	1	82	Мгновенное восстановление MP VII [Кристалл]			Тест	icon_items.customize10gb_tex	icon_items.customize10gb_tex	False
11210	MPChange	Buff	True	abs	1000	1	53	[Тест]_Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize10ab_tex	icon_items.customize10ab_tex	False
11211	MPChange	Buff	True	abs	1000	1	64	[Тест]_Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize10bb_tex	icon_items.customize10bb_tex	False
11212	MPChange	Buff	True	abs	1000	1	74	[Тест]_Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize10cb_tex	icon_items.customize10cb_tex	False
11213	MPChange	Buff	True	abs	1000	1	85	[Тест]_Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize10db_tex	icon_items.customize10db_tex	False
11214	MPChange	Buff	True	abs	1000	1	95	[Тест]_Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize10eb_tex	icon_items.customize10eb_tex	False
11215	MPChange	Buff	True	abs	1000	1	106	[Тест]_Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize10fb_tex	icon_items.customize10fb_tex	False
11216	MPChange	Buff	True	abs	1000	1	110	Мгновенное восстановление MP VII [Кристалл]			Тест	icon_items.customize10gb_tex	icon_items.customize10gb_tex	False
11220	MPChange	Buff	True	abs	1000	1	46	Мгновенное восстановление MP I [Кристалл]			[Тест]	icon_items.customize10ab_tex	icon_items.customize10ab_tex	False
11221	MPChange	Buff	True	abs	1000	1	55	Мгновенное восстановление MP II [Кристалл]			[Тест]	icon_items.customize10bb_tex	icon_items.customize10bb_tex	False
11222	MPChange	Buff	True	abs	1000	1	65	Мгновенное восстановление MP III [Кристалл]			[Тест]	icon_items.customize10cb_tex	icon_items.customize10cb_tex	False
11223	MPChange	Buff	True	abs	1000	1	74	Мгновенное восстановление MP IV [Кристалл]			[Тест]	icon_items.customize10db_tex	icon_items.customize10db_tex	False
11224	MPChange	Buff	True	abs	1000	1	83	Мгновенное восстановление MP V [Кристалл]			[Тест]	icon_items.customize10eb_tex	icon_items.customize10eb_tex	False
11225	MPChange	Buff	True	abs	1000	1	92	Мгновенное восстановление MP VI [Кристалл]			[Тест]	icon_items.customize10fb_tex	icon_items.customize10fb_tex	False
12001	MPChange	Buff	True	abs	3000	1	20	Настой VII			Восстанавливает $H_W_GOOD20.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
12003	MPChange	Buff	True	abs	3000	1	21	Настой VII			Восстанавливает $H_W_GOOD21.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
12004	MPChange	Buff	True	abs	1000	1	21	Кровожадность VII			Тест	icon_items.customize11gr_tex	icon_items.customize11gr_tex	False
12010	MPChange	Buff	True	abs	1000	1	28	Пытка VII			Тест	icon_items.customize10gb_tex	icon_items.customize10gb_tex	False
12060	HPChange	DOT	False	abs	5000	1	-1373	Болезнетворность			HP уменьшаются на $H_W_BAD-1373.0$COLOR_END раз в $H_W_BAD1s$COLOR_END	icon_items.customize9gr_tex	icon_items.customize9gr_tex	True
12080	CritPower	Buff	True	perc	7000	0	1.24	Жестокость VII			+$H_W_GOOD0,48$COLOR_END к множителю силы критического удара.	icon_items.customize6gr_tex	icon_items.customize6gr_tex	True
12090	Power	Buff	True	abs	10000	0	21	Могущество VII			+$H_W_GOOD21.0$COLOR_END к силе.	icon_items.customize3gr_tex	icon_items.customize3gr_tex	True
12120	MPChange	Buff	True	abs	3000	1	85	Настой VII			Восстанавливает $H_W_GOOD85.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
12130	MPChange	Buff	True	abs	3000	1	83	Настой VII			Восстанавливает $H_W_GOOD83.0$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END	icon_items.customize12gr_tex	icon_items.customize12gr_tex	True
12170	MPChange	Buff	True	abs	1000	1	89	Кровожадность VII			Тест	icon_items.customize11gr_tex	icon_items.customize11gr_tex	False
12230	Absorb	Buff	True	swch	10000	0	6903	Щит VII			Поглощает до $H_W_GOOD6903.0$COLOR_END урона.	icon_items.customize8gb_tex	icon_items.customize8gb_tex	True
12240	Absorb	Buff	True	swch	7000	0	5664	Оберег VII			Поглощает до $H_W_GOOD5664.0$COLOR_END урона.	icon_items.customize7gb_tex	icon_items.customize7gb_tex	True
12250	HPChange	Buff	True	abs	10000	2	755	Восстановление VII			Восстанавливает $H_W_GOOD755.0$COLOR_END HP раз в $H_W_GOOD2s$COLOR_END	icon_items.customize7gb_tex	icon_items.customize7gb_tex	True
12290	MPChange	Buff	True	abs	1000	1	117	Пытка VII			Тест	icon_items.customize10gb_tex	icon_items.customize10gb_tex	False
15000	Block	Debuff	False	swch	30000	0	0	Молчание Акаши			Невозможно использовать умения.	icon_status.sealskill_tex	icon_status.sealskill_tex	True
15010	AllResist	Debuff	False	perc	10000	0	0.85	Меч богов: уязвимость			Все виды сопротивляемостей уменьшаются на $H_W_BAD15%$COLOR_END.	icon_status.delayheal_tex	icon_status.delayheal_tex	True
15020	Endurance	Buff	True	abs	30000	0	10	Танец костей			+$H_W_GOOD10.0$COLOR_END к выносливости.	icon_status.plusedefence_tex	icon_status.plusedefence_tex	True
15030	Stun	Stun	False	swch	5000	0	5	Ледяная тюрьма			Оглушение и примерзание к месту.	icon_status.exhaustion_tex	icon_status.exhaustion_tex	True
15031	Stun	Stun	False	swch	3000	0	5	Ледяная тюрьма			Оглушение и примерзание к месту.	icon_status.exhaustion_tex	icon_status.exhaustion_tex	True
15040	HPChange	DOT	False	abs	6000	2	-3710	Пульсирующее пламя			Оглушение раз в $H_W_BAD2$COLOR_END и снижение HP на $H_W_BAD-3710.0$COLOR_END под воздействием этого эффекта.	icon_status.delaydamage_tex	icon_status.delaydamage_tex	True
15040	Stun1	DOT	False	swch	6000	2	1	Пульсирующее пламя			Оглушение раз в $H_W_BAD2$COLOR_END и снижение HP на $H_W_BAD-3710.0$COLOR_END под воздействием этого эффекта.	icon_status.delaydamage_tex	icon_status.delaydamage_tex	True
15041	HPChange	DOT	False	abs	6000	2	-3710	Пульсирующее пламя			Оглушение раз в $H_W_BAD2$COLOR_END и снижение HP на $H_W_BAD-3710.0$COLOR_END под воздействием этого эффекта.	icon_status.delaydamage_tex	icon_status.delaydamage_tex	True
15041	Stun1	DOT	False	swch	6000	5	1	Пульсирующее пламя			Оглушение раз в $H_W_BAD2$COLOR_END и снижение HP на $H_W_BAD-3710.0$COLOR_END под воздействием этого эффекта.	icon_status.delaydamage_tex	icon_status.delaydamage_tex	True
15050	ASpd	Buff	True	perc	30000	0	1.2	Зов предков			+$H_W_GOOD20%$COLOR_END к скорости атаки.	icon_status.pluswill_tex	icon_status.pluswill_tex	True
15060	Stun	Stun	False	swch	2000	0	5	Оглупляющий удар			Оглушение в результате сильного удара.	icon_status.exhaustion_tex	icon_status.exhaustion_tex	True
15070	MovSpd	Debuff	False	setp	10000	0	0.5	Проклятие бога Зла: распад			-$H_W_BAD50%$COLOR_END к скорости перемещения.	icon_status.minusmove_tex	icon_status.minusmove_tex	True
15070	HPDrain	Debuff	False	perc	10000	0	0.9	Проклятие бога Зла: распад			-$H_W_BAD50%$COLOR_END к скорости перемещения.	icon_status.minusmove_tex	icon_status.minusmove_tex	True
15080	MovSpd	DOT	False	abs	30000	0	-10	Молния Шаргрима			Снижает скорость перемещения на $H_W_BAD-10.0$COLOR_END. Уменьшает запас HP на $H_W_BAD-10.0$COLOR_END раз в $H_W_BAD1$COLOR_END	icon_status.minusmove_tex	icon_status.minusmove_tex	True
15080	HPChange	DOT	False	abs	30000	1	-10	Молния Шаргрима			Снижает скорость перемещения на $H_W_BAD-10.0$COLOR_END. Уменьшает запас HP на $H_W_BAD-10.0$COLOR_END раз в $H_W_BAD1$COLOR_END	icon_status.minusmove_tex	icon_status.minusmove_tex	True
15090	CritPower	Buff	True	abs	30000	1	10	Гнев разбуженного вулкана			+$H_W_GOOD10.0$COLOR_END к силе критического удара.	icon_status.plusecritical_tex	icon_status.plusecritical_tex	True
15100	HPChange	DOT	False	abs	4000	2	-4770	Проклятие зверя: интоксикация			Уменьшает HP на $H_W_BAD2%$COLOR_END раз в $H_W_BAD2s$COLOR_END	icon_status.delaydamage_tex	icon_status.delaydamage_tex	True
15110	Attack	Buff	True	perc	30000	0	1.2	Молния из внешних миров			+$H_W_GOOD20%$COLOR_END к урону от умений.	icon_status.plusattack_tex	icon_status.plusattack_tex	True
15120	MovSpd	Stun	False	setp	30000	0	0	Оплетение корнями			Обездвиживает в бою и снижает скорость перемещения вне боя.	icon_status.paralyzestatus_tex	icon_status.paralyzestatus_tex	True
