22100	icon_crest.crestpassivetargetspeeddown_tex
22110	icon_crest.crestactivedefenceup_tex
22120	icon_crest.crestpassivecriticalup_tex
22130	icon_crest.crestactiveattackspeeddown_tex
23010	icon_crest.crestactivespeedup_tex
23020	icon_crest.crestactiveattackspeedup_tex
23030	icon_crest.crestnextskillattackup_tex
23031	icon_crest.crestnextskillattackup_tex
23032	icon_crest.crestnextskillattackup_tex
23040	icon_crest.crestnextskillattackup_tex
23050	icon_crest.crestactivedefenceup_tex
23060	icon_crest.crestnextskillattackspeedup_tex
23061	icon_crest.crestnextskillattackspeedup_tex
23070	icon_crest.crestnextskillattackspeedup_tex
23080	icon_crest.crestnextskillattackspeedup_tex
23090	icon_crest.crestnextskillhpheal_tex
23100	icon_crest.crestactiveattackspeeddown_tex
23110	icon_crest.crestactivereactionresist_tex
23111	icon_crest.crestactivereactionresist_tex
23120	icon_crest.crestnextskillattackup_tex
23130	icon_crest.crestnextskillattackup_tex
23140	icon_crest.crestpassivecriticalup_tex
23150	icon_crest.crestnextskillattackup_tex
23155	icon_crest.crestactivestun_tex
23160	icon_crest.crestpassivecriticalup_tex
23170	icon_crest.crestpassivecriticalup_tex
23180	icon_crest.crestpassivecriticalup_tex
23190	icon_crest.crestnextskillattackup_tex
23200	icon_crest.crestnextskillattackup_tex
23210	icon_crest.crestpassivemprecoveryup_tex
24010	icon_crest.crestactiveattackup_tex
24020	icon_crest.crestnextskillmpdown_tex
24030	icon_crest.crestnextskillmpdown_tex
24050	icon_crest.crestnextskillmpdown_tex
24060	icon_crest.crestactiveattackup_tex
24070	icon_crest.crestnextskillattackup_tex
24080	icon_crest.crestactivereactionup_tex
24090	icon_crest.crestactivespeedup_tex
24091	icon_crest.crestactivespeedup_tex
24100	icon_crest.crestnextskillattackspeedup_tex
24101	icon_crest.crestnextskillattackspeedup_tex
24110	icon_crest.crestactivereactionresist_tex
24111	icon_crest.crestactivereactionresist_tex
24120	icon_crest.crestnextskillattackspeedup_tex
24130	icon_crest.crestnextskillattackspeedup_tex
24140	icon_crest.crestpassiveskilleffectup_tex
24150	icon_crest.crestpassivemprecoveryup_tex
24160	icon_crest.crestpassivecriticalup_tex
24161	icon_crest.crestpassivecriticalup_tex
24170	icon_crest.crestnextskillattackspeedup_tex
25010	icon_crest.crestactiveattackup_tex
25020	icon_crest.crestactivedefenceup_tex
25021	icon_crest.crestactivedefenceup_tex
25030	icon_crest.crestnextskillattackup_tex
25040	icon_crest.crestnextskillmpdown_tex
25050	icon_crest.crestnextskillattackup_tex
25060	icon_crest.crestnextskillattackspeedup_tex
25070	icon_crest.crestnextskillattackspeedup_tex
25080	icon_crest.crestnextskillattackup_tex
25090	icon_crest.crestnextskillattackspeedup_tex
25100	icon_crest.crestnextskillattackspeedup_tex
25110	icon_crest.crestnextskillattackspeedup_tex
25120	icon_crest.crestactivespeeddown_tex
25130	icon_crest.crestnextskillattackup_tex
25140	icon_crest.crestnextskillattackspeedup_tex
25150	icon_crest.crestpassivehpattackup_tex
25160	icon_crest.crestpassivetargethealdown_tex
25170	icon_crest.crestpassivecriticalup_tex
25171	icon_crest.crestpassivecriticalup_tex
25180	icon_crest.crestpassivehpheal_tex
25190	icon_crest.crestactivespeedup_tex
25200	icon_crest.crestnextskillattackup_tex
26010	icon_crest.crestactivespeeddown_tex
26020	icon_crest.crestactivestun_tex
26030	icon_crest.crestnextskillattackup_tex
26040	icon_crest.crestnextskillmpdown_tex
26050	icon_crest.crestnextskillmpdown_tex
26060	icon_crest.crestnextskillmpdown_tex
26070	icon_crest.crestnextskillattackup_tex
26080	icon_crest.crestactivespeedup_tex
26090	icon_crest.crestactivestun_tex
26100	icon_crest.crestnextskillattackspeedup_tex
26110	icon_crest.crestnextskillattackspeedup_tex
26111	icon_crest.crestnextskillattackspeedup_tex
26120	icon_crest.crestactivespeedup_tex
26130	icon_crest.crestnextskillattackup_tex
26140	icon_crest.crestpassivehpheal_tex
26141	icon_crest.crestpassivehpheal_tex
26150	icon_crest.crestnextskillattackup_tex
26160	icon_crest.crestnextskillattackspeedup_tex
26170	icon_crest.crestnextskillattackspeedup_tex
26171	icon_crest.crestnextskillattackspeedup_tex
26180	icon_crest.crestnextskillattackspeedup_tex
26190	icon_crest.crestnextskillattackspeedup_tex
26200	icon_crest.crestpassiveskilleffectup_tex
26210	icon_crest.crestactivespeeddown_tex
26220	icon_crest.crestactivedefencedown_tex
26230	icon_crest.crestpassivemprecoveryup_tex
26240	icon_crest.crestactivereactionresist_tex
26241	icon_crest.crestactivereactionresist_tex
26250	icon_crest.e_crestpassivecriticalup_tex
27010	icon_crest.crestpassivespeeddown_tex
27020	icon_crest.crestnextskillmpdown_tex
27030	icon_crest.crestnextskillmpdown_tex
27040	icon_crest.crestnextskillmpdown_tex
27050	icon_crest.crestnextskillmpdown_tex
27060	icon_crest.crestactiveattackspeeddown_tex
27070	icon_crest.crestnextskillattackspeedup_tex
27080	icon_crest.crestnextskillattackspeedup_tex
27090	icon_crest.crestnextskillattackspeedup_tex
27100	icon_crest.crestnextskillattackspeedup_tex
27110	icon_crest.crestpassiveskilleffectup_tex
27120	icon_crest.crestactivedefenceup_tex
27130	icon_crest.crestactivereactionresist_tex
27140	icon_crest.crestpassivehpheal_tex
27150	icon_crest.crestactivehprecoveryup_tex
27160	icon_crest.crestactivedefencedown_tex
28010	icon_crest.crestnextskillattackup_tex
28020	icon_crest.crestnextskillattackup_tex
28030	icon_crest.crestactivedefenceup_tex
28040	icon_crest.crestnextskillmpdown_tex
28050	icon_crest.crestactivespeedup_tex
28060	icon_crest.crestnextskillattackup_tex
28070	icon_crest.crestactivespeeddown_tex
28080	icon_crest.crestactiveattackspeeddown_tex
28090	icon_crest.crestactivedefencedown_tex
28100	icon_crest.crestpassivehpwhileheal_tex
28110	icon_crest.crestpassivehpwhileheal_tex
28120	icon_crest.crestactivedefenceup_tex
28130	icon_crest.crestpassivemprecoveryup_tex
29010	icon_crest.crestactiveattackspeedup_tex
29011	icon_crest.crestpassivecriticalup_tex
29020	icon_crest.crestnextskillattackup_tex
29030	icon_crest.crestnextskillattackspeedup_tex
29040	icon_crest.crestnextskillattackup_tex
29041	icon_crest.crestnextskillattackup_tex
29050	icon_crest.crestactiveattackspeeddown_tex
29060	icon_crest.crestnextskillattackup_tex
29070	icon_crest.crestactivespeeddown_tex
29090	icon_crest.crestactivespeedup_tex
29100	icon_crest.crestnextskillattackup_tex
29110	icon_crest.crestpassiveskilleffectup_tex
29111	icon_crest.crestpassivecriticalup_tex
30020	icon_crest.crestactiveattackspeeddown_tex
30030	icon_crest.e_crestpassivepenaltydelete_tex
30050	icon_crest.crestactiveattackspeeddown_tex
30080	icon_crest.crestactivespeedup_tex
30090	icon_crest.crestnextskillattackup_tex
30100	icon_crest.crestnextskillattackup_tex
45301	icon_status.minusdefence_tex
45302	icon_status.minuscriticalresist_tex
48730	icon_status.icedamage_tex
48731	icon_items.bluesmoothie_tex
48732	icon_status.confusedown_tex
48733	icon_items.q_bottlewine_tex
48734	icon_status.poisondown_tex
48735	icon_status.poisondown_tex
48736	icon_status.poisondown_tex
48737	icon_status.poisondown_tex
48738	icon_status.poisondown_tex
48739	icon_status.confuseup_tex
48741	icon_status.staminaup_tex
48742	icon_status.staminadown_tex
48744	icon_items.bluesmoothie_tex
50100	icon_status.minusattack_tex
50200	icon_status.exhaustion_tex
50300	icon_status.merit_tex
51100	icon_items.mysterypaper1_tex
51110	icon_items.mysterypaper2_tex
51120	icon_items.mysterypaper3_tex
51130	icon_items.mysterypaper4_tex
51140	icon_items.mysterypaper4_tex
51200	icon_items.mysterypaper1_tex
51210	icon_items.mysterypaper2_tex
51220	icon_items.mysterypaper3_tex
51230	icon_items.mysterypaper4_tex
51300	icon_items.mysterypaper1_tex
51310	icon_items.mysterypaper2_tex
51320	icon_items.mysterypaper3_tex
51330	icon_items.mysterypaper4_tex
51400	icon_items.mysterypaper1_tex
51410	icon_items.mysterypaper2_tex
51420	icon_items.mysterypaper3_tex
51430	icon_items.mysterypaper4_tex
52100	icon_items.magicalpaper1_tex
52110	icon_items.magicalpaper2_tex
52120	icon_items.magicalpaper3_tex
52130	icon_items.magicalpaper4_tex
52140	icon_items.magicalpaper4_tex
52200	icon_items.magicalpaper1_tex
52210	icon_items.magicalpaper2_tex
52220	icon_items.magicalpaper3_tex
52230	icon_items.magicalpaper4_tex
52300	icon_items.magicalpaper1_tex
52310	icon_items.magicalpaper2_tex
52320	icon_items.magicalpaper3_tex
52330	icon_items.magicalpaper4_tex
52400	icon_items.magicalpaper1_tex
52410	icon_items.magicalpaper2_tex
52420	icon_items.magicalpaper3_tex
52430	icon_items.magicalpaper4_tex
52500	icon_items.magicalpaper1_tex
52510	icon_items.magicalpaper2_tex
52520	icon_items.magicalpaper3_tex
52530	icon_items.magicalpaper4_tex
52600	icon_items.magicalpaper1_tex
52610	icon_items.magicalpaper2_tex
52620	icon_items.magicalpaper3_tex
52630	icon_items.magicalpaper4_tex
52700	icon_items.magicalpaper1_tex
52710	icon_items.magicalpaper2_tex
52720	icon_items.magicalpaper3_tex
52730	icon_items.magicalpaper4_tex
53100	icon_items.abnormalpaper1_tex
53110	icon_items.abnormalpaper2_tex
53120	icon_items.abnormalpaper3_tex
53130	icon_items.abnormalpaper4_tex
53200	icon_items.abnormalpaper1_tex
53210	icon_items.abnormalpaper2_tex
53220	icon_items.abnormalpaper3_tex
53230	icon_items.abnormalpaper4_tex
53300	icon_items.abnormalpaper1_tex
53310	icon_items.abnormalpaper2_tex
53320	icon_items.abnormalpaper3_tex
53330	icon_items.abnormalpaper4_tex
53400	icon_items.abnormalpaper1_tex
53410	icon_items.abnormalpaper2_tex
53420	icon_items.abnormalpaper3_tex
53430	icon_items.abnormalpaper4_tex
53440	icon_items.abnormalpaper4_tex
53500	icon_items.abnormalpaper1_tex
53510	icon_items.abnormalpaper2_tex
53520	icon_items.abnormalpaper3_tex
53530	icon_items.abnormalpaper4_tex
60001	icon_items.weapon_enchant_scroll_3_tex
60002	icon_crest.crestactiveattackup_tex
60003	icon_items.weapon_enchant_scroll_3_tex
60004	icon_status.minuscriticalresist_tex
60005	icon_items.body_enchant_scroll_3_tex
60006	icon_items.body_enchant_scroll_3_tex
60007	icon_items.drug_all_stats_up_tex
60008	icon_status.poisonstatus_tex
60009	icon_status.minusmove_tex
60010	icon_skills.armorbreak_tex
60011	icon_status.minuscriticalresist_tex
60012	icon_status.plusedefence_tex
60013	icon_items.potion1_tex
60014	icon_items.weapon_enchant_scroll_3_tex
60015	icon_items.weapon_enchant_scroll_3_tex
60016	icon_items.weapon_enchant_scroll_3_tex
60017	icon_status.minuscriticalresist_tex
60018	icon_items.body_enchant_scroll_3_tex
60019	icon_items.body_enchant_scroll_3_tex
60020	icon_status.minusmove_tex
60021	icon_skills.ribbreaker_tex
70201	icon_items.fallfestival_popcorn_tex
70202	icon_items.fallfestival_potatosalad_tex
70203	icon_items.q_roastmeat_tex
70211	icon_items.fallfestival_broccolisoup_tex
70212	icon_items.fallfestival_pumpkinmuffin_tex
70213	icon_items.fallfestival_cookies_tex
70221	icon_items.fallfestival_bulgogi_tex
70222	icon_items.fallfestival_salad_tex
70223	icon_items.fallfestival_croquette_tex
70231	icon_items.fallfestival_rikanosalad_tex
70232	icon_items.fallfestival_wing_tex
70233	icon_items.pigling_ribs_tex
70234	icon_items.solventd15_tex
70235	icon_items.solventa12_tex
70236	icon_items.solventf16_tex
70237	icon_items.solventc15_tex
70238	icon_items.solventd5_tex
70239	icon_items.fallfestival_rikanosalad_tex
70240	icon_items.fallfestival_wing_tex
70241	icon_items.pigling_ribs_tex
70301	icon_status.aura_of_wind_tex
70302	icon_status.aura_of_damage_tex
70303	icon_status.aura_of_condition_tex
70304	icon_status.aura_of_regeneration_hp_tex
70305	icon_status.aura_of_regeneration_mp_tex
76901	icon_status.darkriftwill_tex
76902	icon_status.darkriftarearage_tex
76903	icon_status.minuscriticalresist_tex
76904	icon_status.mprecoverup_tex
76905	icon_status.minushp_tex
82102	icon_items.potion16_tex
82601	icon_status.staminadown_tex
82605	icon_skills.darkexplosion_tex
82606	icon_skills.darkexplosion_tex
82607	icon_status.staminadown_tex
90100	icon_skills.duelmastery_tex
90101	icon_skills.toughnut_tex
90200	icon_skills.arcanebirthright_tex
90300	icon_skills.markoflok_tex
90400	icon_skills.expertfighter_tex
90500	icon_skills.naturesfriend_tex
90510	icon_skills.journeyman_tex
90600	icon_skills.earthmeld_tex
100100	icon_skills.focusstance_tex
100101	icon_skills.ironwilla_tex
100102	icon_skills.ironwilla_tex
100103	icon_skills.ironwilla_tex
100200	icon_skills.ironwillb_tex
100201	icon_skills.ironwillb_tex
100202	icon_skills.ironwillb_tex
100203	icon_skills.ironwillb_tex
100300	icon_skills.thunderingroar_tex
100301	icon_skills.thunderingroar_tex
100400	icon_skills.tumbling_tex
100500	icon_skills.poisonblowattack_tex
100501	icon_skills.poisonblowattack_tex
100502	icon_skills.poisonblowattack_tex
100503	icon_skills.poisonblowattack_tex
100504	icon_skills.poisonblowattack_tex
100505	icon_skills.poisonblowattack_tex
100506	icon_skills.poisonblowattack_tex
100507	icon_skills.poisonblowattack_tex
100508	icon_skills.poisonblowattack_tex
100520	icon_skills.poisonblowattack_tex
100521	icon_skills.poisonblowattack_tex
100522	icon_skills.poisonblowattack_tex
100523	icon_skills.poisonblowattack_tex
100524	icon_skills.poisonblowattack_tex
100525	icon_skills.poisonblowattack_tex
100526	icon_skills.poisonblowattack_tex
100527	icon_skills.poisonblowattack_tex
100528	icon_skills.poisonblowattack_tex
100600	icon_skills.murderousvent_tex
100630	icon_skills.aimingankle_tex
100700	icon_skills.reversalturningattack_tex
100800	icon_skills.deadlywill_tex
100801	icon_skills.deadlywill_tex
100900	icon_skills.hardslash_tex
100901	icon_skills.hardslash_tex
101000	icon_skills.backattack_tex
101001	icon_skills.backattack_tex
101100	icon_skills.reversalturningattack_tex
101101	icon_skills.reversalturningattack_tex
101200	icon_skills.aggravatingstrike_tex
101220	icon_skills.aggravatingstrike_tex
101300	icon_skills.dualrapidpiercing_tex
101400	icon_skills.heavybite_tex
101500	icon_skills.rupture_tex
101600	icon_skills.voidtrap_tex
101700	icon_skills.comboattack_tex
101750	icon_skills.comboattack_tex
101800	icon_skills.bindingblade_tex
101801	icon_skills.bindingblade_tex
101900	icon_skills.bindingblade_tex
160010	icon_status.minusdefence_tex
160020	icon_status.exhaustion_tex
200100	icon_skills.hookthrow_tex
200200	icon_skills.inspiringroar_tex
200201	icon_skills.inspiringroar_tex
200202	icon_skills.inspiringroar_tex
200230	icon_status.plusedefence_tex
200231	icon_status.plusedefence_tex
200232	icon_status.plusedefence_tex
200300	icon_skills.armorbreak_tex
200301	icon_skills.armorbreak_tex
200302	icon_skills.armorbreak_tex
200350	icon_skills.armorbreak_tex
200351	icon_skills.armorbreak_tex
200352	icon_skills.armorbreak_tex
200400	icon_skills.shieldstrike_tex
200500	icon_skills.useholywater_tex
200700	icon_skills.fightingwill_tex
200701	icon_skills.fightingwill_tex
200731	icon_skills.fightingwill_tex
200800	icon_skills.shieldattack_tex
200900	icon_skills.vowofprotection_tex
200901	icon_skills.vowofprotection_tex
200930	icon_skills.vowofprotection_tex
200931	icon_skills.vowofprotection_tex
201000	icon_skills.hookthrow_tex
201100	icon_skills.shockblow_tex
201101	icon_skills.shockblow_tex
201102	icon_skills.shockblow_tex
201103	icon_skills.shockblow_tex
201104	icon_skills.shockblow_tex
201200	icon_skills.menacewave_tex
201300	icon_skills.armoredwill_tex
201301	icon_skills.armoredwill_tex
201302	icon_skills.armoredwill_tex
201303	icon_skills.armoredwill_tex
201304	icon_skills.armoredwill_tex
201305	icon_skills.armoredwill_tex
201400	icon_skills.harpoonshot_tex
201401	icon_skills.harpoonshot_tex
201500	icon_skills.comboattack_tex
201550	icon_skills.comboattack_tex
201600	icon_skills.holdtheline_tex
201700	icon_skills.defence_tex
201701	icon_skills.defence_tex
300100	icon_skills.shout_tex
300101	icon_skills.shout_tex
300200	icon_skills.turnaroundattack_tex
300201	icon_skills.turnaroundattack_tex
300300	icon_skills.gatheringstrength_tex
300301	icon_skills.gatheringstrength_tex
300400	icon_skills.retreatingkick_tex
300500	icon_skills.advancingleap_tex
300501	icon_skills.advancingleap_tex
300502	icon_skills.advancingleap_tex
300503	icon_skills.advancingleap_tex
300600	icon_skills.dash_tex
300601	icon_skills.dash_tex
300602	icon_skills.dash_tex
300700	icon_skills.flatblade_tex
300800	icon_skills.destructionvigor_tex
300801	icon_skills.destructionvigor_tex
300802	icon_skills.destructionvigor_tex
300900	icon_skills.veinslash_tex
300901	icon_skills.veinslash_tex
300902	icon_skills.veinslash_tex
301000	icon_skills.cuthead_tex
301001	icon_skills.cuthead_tex
301002	icon_skills.cuthead_tex
301020	icon_skills.cuthead_tex
301030	icon_skills.ragingstrike_tex
301040	icon_skills.tenacity_tex
301100	icon_skills.comboattack_tex
301150	icon_skills.comboattack_tex
301200	icon_skills.tumbling_tex
400100	icon_skills.berserk_tex
400101	icon_skills.berserk_tex
400102	icon_skills.berserk_tex
400103	icon_skills.berserk_tex
400104	icon_skills.berserk_tex
400200	icon_skills.turnback_tex
400300	icon_skills.dash_tex
400301	icon_skills.dash_tex
400302	icon_skills.dash_tex
400400	icon_skills.shout_tex
400401	icon_skills.shout_tex
400500	icon_skills.gatheringrage_tex
400501	icon_skills.gatheringrage_tex
400600	icon_skills.piercingshout_tex
400601	icon_skills.piercingshout_tex
400602	icon_skills.piercingshout_tex
400603	icon_skills.piercingshout_tex
400604	icon_skills.piercingshout_tex
400620	icon_skills.piercingshout_tex
400621	icon_skills.piercingshout_tex
400622	icon_skills.piercingshout_tex
400623	icon_skills.piercingshout_tex
400624	icon_skills.piercingshout_tex
400700	icon_skills.fury_tex
400701	icon_skills.fury_tex
400800	icon_skills.murderousvent_tex
400801	icon_skills.murderousvent_tex
400900	icon_skills.ribbreaker_tex
401000	icon_skills.shockingshout_tex
401001	icon_skills.shockingshout_tex
401002	icon_skills.shockingshout_tex
401100	icon_skills.comboattack_tex
401150	icon_skills.comboattack_tex
401200	icon_skills.tenacity_tex
401300	icon_skills.selfbuff_tex
457001	icon_status.firedamage_tex
457002	icon_status.firedamage_tex
457003	icon_status.firedamage_tex
457004	icon_status.firedamage_tex
457005	icon_status.firedamage_tex
457006	icon_skills.selfbuff_tex
457011	icon_skills.selfbuff_tex
457012	icon_status.minuscriticalresist_tex
457013	icon_status.minuscriticalresist_tex
457015	icon_skills.paralysistrap_tex
457016	icon_status.dimensionguard_tex
457017	icon_skills.manashield_tex
457018	icon_status.balancedown_tex
457019	icon_status.plusattack_tex
457020	icon_status.minuscriticalresist_tex
457022	icon_status.diffusionabnormality_tex
457023	icon_status.minuscriticalresist_tex
457028	icon_status.darkriftarearage_tex
457029	icon_skills.selfbuff_tex
457030	icon_status.plusedefence_tex
457031	icon_skills.selfbuff_tex
457032	icon_skills.selfbuff_tex
457033	icon_skills.selfbuff_tex
457034	icon_status.plusedefence_tex
457035	icon_status.plusedefence_tex
457036	icon_status.plusedefence_tex
457037	icon_status.plusedefence_tex
457042	icon_status.confusestatusnpc_tex
457043	icon_status.holybless_tex
457045	icon_status.darkriftwill_tex
457046	icon_skills.sleepwind_tex
457049	icon_status.confusestatuspc_tex
457050	icon_status.plusedefence_tex
457051	icon_status.cruel_slayer_3_tex
457052	icon_skills.manashield_tex
457053	icon_status.darkriftgravity_tex
457054	icon_status.blooduanty_tex
457055	icon_status.darkriftgravity_tex
473650	icon_status.fearstatus_tex
475150	icon_status.confusestatusnpc_tex
475151	icon_status.minusattack_tex
476106	icon_status.confuseup_tex
476107	icon_status.minusmove_tex
476108	icon_status.diseaseup_tex
476109	icon_status.firedamage_tex
476110	icon_status.fearstatus_tex
476111	icon_status.fearstatus_tex
476112	icon_status.sealskill_tex
476211	icon_status.minusattack_tex
476212	icon_status.minusattack_tex
476213	icon_status.minusattack_tex
476214	icon_status.minusattack_tex
476215	icon_status.minusattack_tex
476216	icon_status.minusattack_tex
476217	icon_status.plusedefence_tex
476218	icon_status.plusedefence_tex
476219	icon_status.plusedefence_tex
476220	icon_status.plusedefence_tex
476221	icon_status.plusattack_tex
476222	icon_status.plusattack_tex
476223	icon_status.plusattack_tex
476224	icon_status.plusattack_tex
476225	icon_status.confuseup_tex
476302	icon_status.confuseup_tex
476602	icon_status.confuseup_tex
476611	icon_status.electriccharge1_tex
476612	icon_status.electriccharge2_tex
476613	icon_status.electriccharge3_tex
476614	icon_status.fullcharge_tex
476615	icon_status.electriceffect1_tex
476616	icon_status.electriceffect2_tex
476617	icon_status.electriceffect3_tex
476618	icon_status.fullelectriceffect_tex
476619	icon_skills.voidtrap_tex
476621	icon_status.delayheal_tex
476625	icon_status.electriceffect1_tex
476626	icon_status.electriceffect2_tex
476627	icon_status.electriceffect3_tex
476628	icon_status.fullelectriceffect_tex
476629	icon_skills.voidtrap_tex
476705	icon_status.purifydagon_tex
476806	icon_status.darkriftdestroy_tex
476814	icon_status.confusestatusnpc_tex
476815	icon_status.plusepoisonresist_tex
476818	icon_status.darkriftarearage_tex
476905	icon_status.paralyzestatus_tex
476906	icon_status.poisonstatus_tex
476907	icon_status.confuseup_tex
476908	icon_status.paralyzestatus_tex
477007	icon_status.delaydamage_tex
477008	icon_status.plusattack_tex
477014	icon_status.poisonstatus_tex
477018	icon_status.plusattack_tex
477019	icon_status.plusattack_tex
477020	icon_status.plusattack_tex
477022	icon_status.delaydamage_tex
477023	icon_status.plusattack_tex
477026	icon_status.plusattack_tex
477101	icon_status.plusedefence_tex
494550	icon_status.poisonstatus_tex
495006	icon_status.minusattack_tex
500100	icon_skills.kicharge_tex
500200	icon_skills.spiritofconfusion_tex
500300	icon_skills.mpcondensing_tex
500301	icon_skills.mpcondensing_tex
500500	icon_skills.icicle_tex
500600	icon_skills.manashield_tex
500601	icon_skills.manashield_tex
500602	icon_skills.manashield_tex
500700	icon_skills.disease_tex
500701	icon_skills.disease_tex
500702	icon_skills.disease_tex
500703	icon_skills.disease_tex
500704	icon_skills.disease_tex
500705	icon_skills.disease_tex
500706	icon_skills.disease_tex
500707	icon_skills.disease_tex
500708	icon_skills.disease_tex
500720	icon_skills.disease_tex
500721	icon_skills.disease_tex
500722	icon_skills.disease_tex
500723	icon_skills.disease_tex
500724	icon_skills.disease_tex
500725	icon_skills.disease_tex
500726	icon_skills.disease_tex
500727	icon_skills.disease_tex
500728	icon_skills.disease_tex
500800	icon_skills.sleepwind_tex
500801	icon_skills.sleepwind_tex
500802	icon_skills.sleepwind_tex
500900	icon_skills.neurasthenia_tex
501000	icon_skills.burningbreath_tex
501001	icon_skills.burningbreath_tex
501002	icon_skills.burningbreath_tex
501003	icon_skills.burningbreath_tex
501020	icon_skills.burningbreath_tex
501021	icon_skills.burningbreath_tex
501022	icon_skills.burningbreath_tex
501023	icon_skills.burningbreath_tex
501100	icon_skills.mpsink_tex
501101	icon_skills.mpsink_tex
501150	icon_skills.mpsink_tex
501151	icon_skills.mpsink_tex
501160	icon_skills.mpsink_tex
501161	icon_skills.mpsink_tex
501200	icon_skills.contractofquickness_tex
501300	icon_skills.curseofshackle_tex
501301	icon_skills.curseofshackle_tex
501302	icon_skills.curseofshackle_tex
501303	icon_skills.curseofshackle_tex
501320	icon_skills.curseofshackle_tex
501321	icon_skills.curseofshackle_tex
501322	icon_skills.curseofshackle_tex
501323	icon_skills.curseofshackle_tex
501400	icon_skills.icestorm_tex
501402	icon_skills.icestorm_tex
501500	icon_skills.stoneshape_tex
501501	icon_skills.stoneshape_tex
501600	icon_skills.distortionfield_tex
501700	icon_skills.manaburst_tex
600100	icon_skills.feigndeath_tex
600101	icon_skills.feigndeath_tex
600102	icon_skills.feigndeath_tex
600103	icon_skills.feigndeath_tex
600200	icon_skills.chargearrow_tex
600300	icon_skills.paralysistrap_tex
600400	icon_skills.webtrap_tex
600500	icon_skills.markingofarcher_tex
600501	icon_skills.markingofarcher_tex
600502	icon_skills.markingofarcher_tex
600600	icon_skills.venomtrap_tex
600601	icon_skills.venomtrap_tex
600602	icon_skills.venomtrap_tex
600603	icon_skills.venomtrap_tex
600604	icon_skills.venomtrap_tex
600605	icon_skills.venomtrap_tex
600620	icon_skills.venomtrap_tex
600621	icon_skills.venomtrap_tex
600622	icon_skills.venomtrap_tex
600623	icon_skills.venomtrap_tex
600624	icon_skills.venomtrap_tex
600625	icon_skills.venomtrap_tex
600700	icon_skills.spiderarrow_tex
600701	icon_skills.spiderarrow_tex
600702	icon_skills.spiderarrow_tex
600800	icon_skills.turningkick_tex
600900	icon_skills.venomarrow_tex
600901	icon_skills.venomarrow_tex
600902	icon_skills.venomarrow_tex
600903	icon_skills.venomarrow_tex
600904	icon_skills.venomarrow_tex
600905	icon_skills.venomarrow_tex
600906	icon_skills.venomarrow_tex
600907	icon_skills.venomarrow_tex
600908	icon_skills.venomarrow_tex
600920	icon_skills.venomarrow_tex
600921	icon_skills.venomarrow_tex
600922	icon_skills.venomarrow_tex
600923	icon_skills.venomarrow_tex
600924	icon_skills.venomarrow_tex
600925	icon_skills.venomarrow_tex
600926	icon_skills.venomarrow_tex
600927	icon_skills.venomarrow_tex
600928	icon_skills.venomarrow_tex
601000	icon_skills.contaningshot_tex
601001	icon_skills.contaningshot_tex
601100	icon_skills.focusstance_tex
601101	icon_skills.focusstance_tex
601110	icon_skills.focusstance_moveslow_tex
601111	icon_skills.focusstance_moveslow_tex
601130	icon_skills.focusstance_tex
601131	icon_skills.focusstance_tex
601140	icon_skills.focusstance_tex
601141	icon_skills.focusstance_tex
601200	icon_skills.paralysistraparrow_tex
601201	icon_skills.paralysistraparrow_tex
601300	icon_skills.webtraparrow_tex
601301	icon_skills.webtraparrow_tex
601400	icon_skills.arrowshot_tex
601450	icon_skills.arrowshot_tex
601500	icon_skills.tenacity_tex
700100	icon_skills.autoresurrect_tex
700200	icon_skills.areahpgain_tex
700201	icon_skills.areahpgain_tex
700202	icon_skills.areahpgain_tex
700203	icon_skills.areahpgain_tex
700230	icon_status.plusciriticalresist_tex
700231	icon_status.plusciriticalresist_tex
700232	icon_status.plusciriticalresist_tex
700233	icon_status.plusciriticalresist_tex
700300	icon_skills.areampgain_tex
700330	icon_status.mprecoverup_tex
700400	icon_skills.healshot_tex
700401	icon_skills.healshot_tex
700402	icon_skills.healshot_tex
700403	icon_skills.healshot_tex
700404	icon_skills.healshot_tex
700405	icon_skills.healshot_tex
700406	icon_skills.healshot_tex
700407	icon_skills.healshot_tex
700408	icon_skills.healshot_tex
700500	icon_skills.slowball_tex
700501	icon_skills.slowball_tex
700600	icon_skills.criticalupaura_tex
700601	icon_skills.criticalupaura_tex
700630	icon_status.plusecritical_tex
700631	icon_status.plusecritical_tex
700700	icon_skills.speedupaura_tex
700701	icon_skills.speedupaura_tex
700730	icon_status.plusmove_tex
700731	icon_status.plusmove_tex
700800	icon_skills.painfulshackle_tex
700801	icon_skills.painfulshackle_tex
700802	icon_skills.painfulshackle_tex
700803	icon_skills.painfulshackle_tex
700804	icon_skills.painfulshackle_tex
700805	icon_skills.painfulshackle_tex
700806	icon_skills.painfulshackle_tex
700807	icon_skills.painfulshackle_tex
700808	icon_skills.painfulshackle_tex
700820	icon_skills.painfulshackle_tex
700821	icon_skills.painfulshackle_tex
700822	icon_skills.painfulshackle_tex
700823	icon_skills.painfulshackle_tex
700824	icon_skills.painfulshackle_tex
700825	icon_skills.painfulshackle_tex
700826	icon_skills.painfulshackle_tex
700827	icon_skills.painfulshackle_tex
700828	icon_skills.painfulshackle_tex
700900	icon_skills.mpcharge_tex
701000	icon_skills.summonspiritofheal_tex
701001	icon_skills.summonspiritofheal_tex
